,id,true,hb,err[%]
0,3,1407.0599,1332.2567,5.3163
1,4,0.0000,0.0000,0.0000
2,5,0.0000,0.0000,0.0000
3,6,1444.4742,1356.7543,6.0728
4,7,0.0000,0.0000,0.0000
5,8,1670.5345,1561.7913,6.5095
6,9,0.0000,0.0000,0.0000
7,10,1328.6790,1200.9650,9.6121
8,11,0.0000,0.0000,0.0000
9,12,0.0000,0.0000,0.0000
10,13,0.0000,0.0000,0.0000
11,14,0.0000,0.0000,0.0000
12,15,2320.3262,2206.3504,4.9121
13,16,0.0000,0.0000,0.0000
14,17,0.0000,0.0000,0.0000
15,18,0.0000,0.0000,0.0000
16,19,1341.2290,1252.3856,6.6240
17,20,0.0000,0.0000,0.0000
18,21,0.0000,0.0000,0.0000
19,22,0.0000,0.0000,0.0000
20,23,1626.6774,1520.8556,6.5054
21,24,0.0000,0.0000,0.0000
22,25,0.0000,0.0000,0.0000
23,26,0.0000,0.0000,0.0000
24,27,0.0000,0.0000,0.0000
25,28,1764.7845,1591.2708,9.8320
26,29,1478.1409,1357.4882,8.1625
27,30,1600.3607,1509.9745,5.6479
28,31,0.0000,0.0000,0.0000
29,32,1584.7940,1475.3787,6.9041
30,33,1663.3107,1593.0472,4.2243
31,34,1336.8290,1252.8856,6.2793
32,35,1759.8107,1638.0352,6.9198
33,36,1441.6218,1312.7722,8.9378
34,37,0.0000,0.0000,0.0000
35,38,1618.0774,1537.7094,4.9669
36,39,1531.4012,1377.9488,10.0204
37,40,0.0000,0.0000,0.0000
38,41,0.0000,0.0000,0.0000
39,42,0.0000,0.0000,0.0000
40,43,0.0000,0.0000,0.0000
41,44,0.0000,0.0000,0.0000
42,45,0.0000,0.0000,0.0000
43,46,0.0000,0.0000,0.0000
44,47,0.0000,0.0000,0.0000
45,48,0.0000,0.0000,0.0000
46,49,1642.1774,1544.0411,5.9760
47,50,1508.4238,1385.2209,8.1677
48,51,0.0000,0.0000,0.0000
49,52,0.0000,0.0000,0.0000
50,53,0.0000,0.0000,0.0000
51,54,1659.1440,1568.0332,5.4914
52,55,1675.9274,1576.1669,5.9526
53,56,1971.8512,1776.7331,9.8952
54,57,0.0000,0.0000,0.0000
55,58,0.0000,0.0000,0.0000
56,59,0.0000,0.0000,0.0000
57,60,0.0000,0.0000,0.0000
58,61,1648.2774,1546.6018,6.1686
59,62,0.0000,0.0000,0.0000
60,63,0.0000,0.0000,0.0000
61,64,1562.7679,1408.1165,9.8960
62,65,0.0000,0.0000,0.0000
63,66,0.0000,0.0000,0.0000
64,67,0.0000,0.0000,0.0000
65,68,0.0000,0.0000,0.0000
66,71,0.0000,0.0000,0.0000
67,72,2030.4595,1815.8324,10.5704
68,73,0.0000,0.0000,0.0000
69,74,0.0000,0.0000,0.0000
70,75,1518.0905,1407.4660,7.2871
71,76,0.0000,0.0000,0.0000
72,77,0.0000,0.0000,0.0000
73,78,0.0000,0.0000,0.0000
74,79,0.0000,0.0000,0.0000
75,80,1375.4242,1302.4639,5.3046
76,81,0.0000,0.0000,0.0000
77,82,0.0000,0.0000,0.0000
78,83,0.0000,0.0000,0.0000
79,84,0.0000,0.0000,0.0000
80,85,0.0000,0.0000,0.0000
81,86,1656.8845,1489.8339,10.0822
82,87,0.0000,0.0000,0.0000
83,88,0.0000,0.0000,0.0000
84,89,1513.1095,1372.1756,9.3142
85,90,0.0000,0.0000,0.0000
86,91,0.0000,0.0000,0.0000
87,92,0.0000,0.0000,0.0000
88,93,1187.4361,1069.9150,9.8970
89,94,1343.0488,1236.8227,7.9093
90,95,1680.3440,1559.1773,7.2108
91,96,0.0000,0.0000,0.0000
92,98,0.0000,0.0000,0.0000
93,99,0.0000,0.0000,0.0000
94,100,0.0000,0.0000,0.0000
95,101,0.0000,0.0000,0.0000
96,102,0.0000,0.0000,0.0000
97,103,0.0000,0.0000,0.0000
98,104,0.0000,0.0000,0.0000
99,105,1649.2024,1531.6877,7.1255
100,106,0.0000,0.0000,0.0000
101,107,0.0000,0.0000,0.0000
102,108,1286.3063,1179.0631,8.3373
103,109,0.0000,0.0000,0.0000
104,110,0.0000,0.0000,0.0000
105,111,0.0000,0.0000,0.0000
106,112,0.0000,0.0000,0.0000
107,113,0.0000,0.0000,0.0000
108,114,0.0000,0.0000,0.0000
109,115,0.0000,0.0000,0.0000
110,116,0.0000,0.0000,0.0000
111,117,0.0000,0.0000,0.0000
112,118,0.0000,0.0000,0.0000
113,119,0.0000,0.0000,0.0000
114,120,0.0000,0.0000,0.0000
115,121,0.0000,0.0000,0.0000
116,122,0.0000,0.0000,0.0000
117,123,0.0000,0.0000,0.0000
118,124,0.0000,0.0000,0.0000
119,125,0.0000,0.0000,0.0000
120,126,0.0000,0.0000,0.0000
121,127,1332.2790,1238.0907,7.0697
122,128,0.0000,0.0000,0.0000
123,129,0.0000,0.0000,0.0000
124,130,1325.8790,1221.5212,7.8708
125,132,1411.8266,1333.2509,5.5655
126,133,0.0000,0.0000,0.0000
127,134,0.0000,0.0000,0.0000
128,135,1420.3742,1351.0369,4.8816
129,136,0.0000,0.0000,0.0000
130,137,0.0000,0.0000,0.0000
131,138,0.0000,0.0000,0.0000
132,139,0.0000,0.0000,0.0000
133,140,1329.9099,1222.7903,8.0547
134,141,0.0000,0.0000,0.0000
135,142,0.0000,0.0000,0.0000
136,143,0.0000,0.0000,0.0000
137,144,1514.2012,1386.7260,8.4186
138,145,0.0000,0.0000,0.0000
139,146,0.0000,0.0000,0.0000
140,147,1327.9790,1237.8406,6.7876
141,149,0.0000,0.0000,0.0000
142,150,1367.5361,1270.6629,7.0838
143,151,1418.4798,1321.5513,6.8333
144,152,1726.0012,1572.3937,8.8996
145,153,1384.1798,1291.5093,6.6950
146,154,1345.3988,1246.2746,7.3676
147,155,1710.9262,1512.1465,11.6183
148,156,0.0000,0.0000,0.0000
149,157,0.0000,0.0000,0.0000
150,158,0.0000,0.0000,0.0000
151,159,0.0000,0.0000,0.0000
152,160,0.0000,0.0000,0.0000
153,161,0.0000,0.0000,0.0000
154,162,0.0000,0.0000,0.0000
155,163,1313.3956,1216.6824,7.3636
156,164,0.0000,0.0000,0.0000
157,165,0.0000,0.0000,0.0000
158,166,0.0000,0.0000,0.0000
159,167,1283.7266,1182.0235,7.9225
160,168,1312.0964,1199.0943,8.6123
161,169,0.0000,0.0000,0.0000
162,171,1723.9345,1544.8104,10.3904
163,172,0.0000,0.0000,0.0000
164,173,0.0000,0.0000,0.0000
165,174,0.0000,0.0000,0.0000
166,175,1420.5242,1314.2004,7.4848
167,176,0.0000,0.0000,0.0000
168,177,0.0000,0.0000,0.0000
169,178,1531.8679,1383.7985,9.6659
170,179,0.0000,0.0000,0.0000
171,180,0.0000,0.0000,0.0000
172,181,0.0000,0.0000,0.0000
173,182,1512.6679,1372.2730,9.2813
174,183,1396.8766,1297.9667,7.0808
175,185,0.0000,0.0000,0.0000
176,187,0.0000,0.0000,0.0000
177,188,1.0000,0.0000,100.0000
178,189,0.0000,0.0000,0.0000
179,190,0.0000,0.0000,0.0000
180,191,0.0000,0.0000,0.0000
181,192,1444.3107,1346.3725,6.7810
182,193,0.0000,0.0000,0.0000
183,194,0.0000,0.0000,0.0000
184,195,0.0000,0.0000,0.0000
185,196,0.0000,0.0000,0.0000
186,197,0.0000,0.0000,0.0000
187,198,0.0000,0.0000,0.0000
188,199,0.0000,0.0000,0.0000
189,200,0.0000,0.0000,0.0000
190,201,0.0000,0.0000,0.0000
191,202,0.0000,0.0000,0.0000
192,203,0.0000,0.0000,0.0000
193,204,1996.4762,1704.8642,14.6063
194,205,0.0000,0.0000,0.0000
195,206,0.0000,0.0000,0.0000
196,207,0.0000,0.0000,0.0000
197,208,0.0000,0.0000,0.0000
198,209,0.0000,0.0000,0.0000
199,210,0.0000,0.0000,0.0000
200,211,0.0000,0.0000,0.0000
201,212,0.0000,0.0000,0.0000
202,213,0.0000,0.0000,0.0000
203,214,2020.9595,1979.8899,2.0322
204,215,0.0000,0.0000,0.0000
205,216,1336.0155,1243.6363,6.9145
206,217,0.0000,0.0000,0.0000
207,218,0.0000,0.0000,0.0000
208,219,1307.5464,1192.8260,8.7737
209,221,0.0000,0.0000,0.0000
210,222,1497.2726,1335.3567,10.8141
211,223,0.0000,0.0000,0.0000
212,224,1334.4623,1245.4379,6.6712
213,225,0.0000,0.0000,0.0000
214,226,1568.9345,1450.4474,7.5521
215,227,1468.1075,1353.5847,7.8007
216,228,1423.0575,1343.8237,5.5679
217,230,1648.7631,1500.9254,8.9666
218,231,0.0000,0.0000,0.0000
219,232,1504.8345,1374.3909,8.6683
220,233,0.0000,0.0000,0.0000
221,234,0.0000,0.0000,0.0000
222,235,0.0000,0.0000,0.0000
223,236,1515.4179,1375.3147,9.2452
224,237,0.0000,0.0000,0.0000
225,238,0.0000,0.0000,0.0000
226,239,0.0000,0.0000,0.0000
227,240,0.0000,0.0000,0.0000
228,241,0.0000,0.0000,0.0000
229,242,0.0000,0.0000,0.0000
230,243,1636.9679,1447.6333,11.5662
231,244,0.0000,0.0000,0.0000
232,245,0.0000,0.0000,0.0000
233,246,1609.7274,1501.1726,6.7437
234,247,0.0000,0.0000,0.0000
235,248,0.0000,0.0000,0.0000
236,249,0.0000,0.0000,0.0000
237,250,1355.3321,1251.0715,7.6926
238,251,0.0000,0.0000,0.0000
239,252,1366.2321,1268.5644,7.1487
240,253,0.0000,0.0000,0.0000
241,254,0.0000,0.0000,0.0000
242,255,1434.8766,1321.1418,7.9265
243,256,0.0000,0.0000,0.0000
244,257,1394.9964,1290.6400,7.4808
245,258,1291.3433,1172.4798,9.2046
246,259,1683.5440,1553.9992,7.6948
247,260,0.0000,0.0000,0.0000
248,261,1549.7012,1410.3919,8.9894
249,263,0.0000,0.0000,0.0000
250,264,0.0000,0.0000,0.0000
251,265,0.0000,0.0000,0.0000
252,266,0.0000,0.0000,0.0000
253,267,0.0000,0.0000,0.0000
254,268,0.0000,0.0000,0.0000
255,269,0.0000,0.0000,0.0000
256,270,0.0000,0.0000,0.0000
257,271,1826.5512,1729.2452,5.3273
258,273,1334.1655,1235.8636,7.3680
259,274,1391.8433,1297.5445,6.7751
260,275,0.0000,0.0000,0.0000
261,276,0.0000,0.0000,0.0000
262,277,0.0000,0.0000,0.0000
263,280,1415.0075,1341.5674,5.1901
264,282,1639.6012,1486.2669,9.3519
265,283,0.0000,0.0000,0.0000
266,284,0.0000,0.0000,0.0000
267,285,1830.4179,1650.4648,9.8313
268,286,1442.4456,1340.6817,7.0550
269,287,0.0000,0.0000,0.0000
270,288,0.0000,0.0000,0.0000
271,289,0.0000,0.0000,0.0000
272,290,1930.0845,1642.9193,14.8784
273,291,2.0000,0.0000,100.0000
274,292,0.0000,0.0000,0.0000
275,293,0.0000,0.0000,0.0000
276,294,0.0000,0.0000,0.0000
277,295,0.0000,0.0000,0.0000
278,296,0.0000,0.0000,0.0000
279,297,0.0000,0.0000,0.0000
280,298,1729.4179,1579.4109,8.6738
281,299,1855.8012,1742.4692,6.1069
282,300,1398.8099,1313.2934,6.1135
283,301,1303.3290,1203.7353,7.6415
284,302,1321.4623,1239.6306,6.1925
285,303,0.0000,0.0000,0.0000
286,304,1559.6052,1420.7915,8.9006
287,305,0.0000,0.0000,0.0000
288,306,1398.7980,1279.3063,8.5425
289,307,0.0000,0.0000,0.0000
290,308,1493.6242,1345.1474,9.9407
291,309,0.0000,0.0000,0.0000
292,310,1476.5964,1370.7503,7.1682
293,311,1561.6075,1428.5633,8.5197
294,312,0.0000,0.0000,0.0000
295,313,1629.9845,1486.6709,8.7923
296,314,1520.9107,1412.2140,7.1468
297,315,0.0000,0.0000,0.0000
298,316,0.0000,0.0000,0.0000
299,317,1508.5218,1370.7164,9.1351
300,318,0.0000,0.0000,0.0000
301,319,1428.4933,1332.8715,6.6939
302,320,0.0000,0.0000,0.0000
303,321,1567.7012,1437.1984,8.3245
304,322,1552.1679,1392.2506,10.3028
305,323,0.0000,0.0000,0.0000
306,324,1576.1821,1500.7784,4.7839
307,325,1544.3012,1405.1858,9.0083
308,326,0.0000,0.0000,0.0000
309,327,0.0000,0.0000,0.0000
310,328,0.0000,0.0000,0.0000
311,329,0.0000,0.0000,0.0000
312,330,0.0000,0.0000,0.0000
313,331,0.0000,0.0000,0.0000
314,332,1763.9179,1585.5663,10.1111
315,333,0.0000,0.0000,0.0000
316,334,1547.6631,1396.9638,9.7372
317,335,0.0000,0.0000,0.0000
318,336,0.0000,0.0000,0.0000
319,337,0.0000,0.0000,0.0000
320,338,1321.6897,1247.8248,5.5887
321,339,1381.6266,1286.1491,6.9105
322,340,0.0000,0.0000,0.0000
323,341,1471.2679,1331.7985,9.4795
324,342,0.0000,0.0000,0.0000
325,343,0.0000,0.0000,0.0000
326,344,0.0000,0.0000,0.0000
327,345,0.0000,0.0000,0.0000
328,346,1799.5095,1600.0067,11.0865
329,347,0.0000,0.0000,0.0000
330,348,1474.0536,1339.4111,9.1342
331,349,1295.0599,1176.9738,9.1182
332,350,1726.3345,1570.2966,9.0387
333,351,0.0000,0.0000,0.0000
334,352,0.0000,0.0000,0.0000
335,353,0.0000,0.0000,0.0000
336,355,0.0000,0.0000,0.0000
337,356,1578.4512,1425.2667,9.7047
338,357,0.0000,0.0000,0.0000
339,358,1297.5599,1172.2959,9.6538
340,359,1133.8647,1046.7606,7.6821
341,362,1375.1599,1287.5223,6.3729
342,363,1291.7266,1172.4798,9.2316
343,364,0.0000,0.0000,0.0000
344,365,0.0000,0.0000,0.0000
345,366,0.0000,0.0000,0.0000
346,367,0.0000,0.0000,0.0000
347,368,1618.3440,1519.6587,6.0979
348,369,0.0000,0.0000,0.0000
349,370,1562.1512,1412.9293,9.5523
350,371,1493.6345,1355.9513,9.2180
351,372,1659.2274,1507.8390,9.1240
352,373,1411.5099,1326.0635,6.0535
353,374,0.0000,0.0000,0.0000
354,375,0.0000,0.0000,0.0000
355,376,0.0000,0.0000,0.0000
356,377,1384.9266,1284.3369,7.2632
357,378,1369.9599,1278.8265,6.6523
358,379,1388.5433,1290.9359,7.0295
359,381,0.0000,0.0000,0.0000
360,382,0.0000,0.0000,0.0000
361,383,0.0000,0.0000,0.0000
362,384,0.0000,0.0000,0.0000
363,386,0.0000,0.0000,0.0000
364,387,0.0000,0.0000,0.0000
365,388,0.0000,0.0000,0.0000
366,389,1289.5933,1170.2175,9.2569
367,390,1370.6099,1279.0905,6.6773
368,391,1444.2766,1345.8688,6.8136
369,392,1266.1433,1160.3039,8.3592
370,393,0.0000,0.0000,0.0000
371,394,1386.5599,1305.3224,5.8589
372,395,0.0000,0.0000,0.0000
373,396,1342.8123,1239.3935,7.7017
374,397,0.0000,0.0000,0.0000
375,398,0.0000,0.0000,0.0000
376,399,0.0000,0.0000,0.0000
377,400,0.0000,0.0000,0.0000
378,401,0.0000,0.0000,0.0000
379,402,1519.0933,1398.5852,7.9329
380,403,1788.7179,1644.2814,8.0749
381,404,0.0000,0.0000,0.0000
382,405,1409.0409,1289.0822,8.5135
383,406,1606.7845,1492.9161,7.0867
384,407,1829.2845,1588.2509,13.1764
385,408,0.0000,0.0000,0.0000
386,409,0.0000,0.0000,0.0000
387,410,0.0000,0.0000,0.0000
388,411,0.0000,0.0000,0.0000
389,412,0.0000,0.0000,0.0000
390,413,0.0000,0.0000,0.0000
391,414,0.0000,0.0000,0.0000
392,415,1724.7940,1569.5919,8.9983
393,416,0.0000,0.0000,0.0000
394,417,1962.7595,1786.7384,8.9680
395,418,0.0000,0.0000,0.0000
396,419,3.0000,0.0000,100.0000
397,421,1276.8671,1160.3039,9.1288
398,422,1548.2512,1410.1696,8.9186
399,423,0.0000,0.0000,0.0000
400,424,0.0000,0.0000,0.0000
401,425,1740.6679,1606.5603,7.7044
402,426,0.0000,0.0000,0.0000
403,427,1504.6179,1371.0332,8.8783
404,428,1378.3861,1279.7374,7.1568
405,429,1414.8075,1251.1664,11.5663
406,430,0.0000,0.0000,0.0000
407,431,1535.6679,1406.0228,8.4423
408,432,1597.7845,1431.3657,10.4156
409,433,1457.2988,1335.3188,8.3703
410,434,0.0000,0.0000,0.0000
411,435,1548.2512,1433.0038,7.4437
412,436,0.0000,0.0000,0.0000
413,437,0.0000,0.0000,0.0000
414,438,0.0000,0.0000,0.0000
415,439,1700.2012,1536.8718,9.6065
416,440,1497.5179,1355.2864,9.4978
417,441,0.0000,0.0000,0.0000
418,443,0.0000,0.0000,0.0000
419,444,0.0000,0.0000,0.0000
420,445,0.0000,0.0000,0.0000
421,446,0.0000,0.0000,0.0000
422,447,1472.2313,1342.2063,8.8318
423,448,0.0000,0.0000,0.0000
424,449,0.0000,0.0000,0.0000
425,450,0.0000,0.0000,0.0000
426,451,0.0000,0.0000,0.0000
427,453,0.0000,0.0000,0.0000
428,454,0.0000,0.0000,0.0000
429,455,0.0000,0.0000,0.0000
430,456,0.0000,0.0000,0.0000
431,457,0.0000,0.0000,0.0000
432,458,0.0000,0.0000,0.0000
433,460,0.0000,0.0000,0.0000
434,461,0.0000,0.0000,0.0000
435,462,0.0000,0.0000,0.0000
436,463,0.0000,0.0000,0.0000
437,465,1925.9012,1691.5104,12.1704
438,467,0.0000,0.0000,0.0000
439,468,0.0000,0.0000,0.0000
440,469,0.0000,0.0000,0.0000
441,472,0.0000,0.0000,0.0000
442,473,0.0000,0.0000,0.0000
443,476,0.0000,0.0000,0.0000
444,477,1573.2774,1462.3310,7.0519
445,479,0.0000,0.0000,0.0000
446,480,0.0000,0.0000,0.0000
447,481,0.0000,0.0000,0.0000
448,486,0.0000,0.0000,0.0000
449,488,1401.2075,1337.9389,4.5153
450,489,0.0000,0.0000,0.0000
451,490,0.0000,0.0000,0.0000
452,492,0.0000,0.0000,0.0000
453,493,0.0000,0.0000,0.0000
454,494,0.0000,0.0000,0.0000
455,495,0.0000,0.0000,0.0000
456,497,0.0000,0.0000,0.0000
457,498,0.0000,0.0000,0.0000
458,499,0.0000,0.0000,0.0000
459,501,0.0000,0.0000,0.0000
460,502,0.0000,0.0000,0.0000
461,504,0.0000,0.0000,0.0000
462,506,1683.0845,1518.1052,9.8022
463,507,0.0000,0.0000,0.0000
464,509,0.0000,0.0000,0.0000
465,511,0.0000,0.0000,0.0000
466,513,0.0000,0.0000,0.0000
467,514,1556.0679,1438.3503,7.5651
468,515,1429.4107,1316.4577,7.9021
469,516,0.0000,0.0000,0.0000
470,517,1245.7492,1149.4630,7.7292
471,519,0.0000,0.0000,0.0000
472,520,0.0000,0.0000,0.0000
473,521,0.0000,0.0000,0.0000
474,522,0.0000,0.0000,0.0000
475,523,0.0000,0.0000,0.0000
476,524,1320.4313,1209.7462,8.3825
477,525,1554.3440,1400.8262,9.8767
478,527,0.0000,0.0000,0.0000
479,528,0.0000,0.0000,0.0000
480,529,0.0000,0.0000,0.0000
481,530,0.0000,0.0000,0.0000
482,531,0.0000,0.0000,0.0000
483,532,0.0000,0.0000,0.0000
484,534,0.0000,0.0000,0.0000
485,536,0.0000,0.0000,0.0000
486,538,1362.7028,1243.2896,8.7630
487,539,0.0000,0.0000,0.0000
488,540,0.0000,0.0000,0.0000
489,541,0.0000,0.0000,0.0000
490,542,0.0000,0.0000,0.0000
491,543,0.0000,0.0000,0.0000
492,544,0.0000,0.0000,0.0000
493,545,1623.9655,1505.1816,7.3144
494,546,0.0000,0.0000,0.0000
495,547,0.0000,0.0000,0.0000
496,548,0.0000,0.0000,0.0000
497,549,1596.2679,1439.8415,9.7995
498,550,0.0000,0.0000,0.0000
499,551,0.0000,0.0000,0.0000
500,552,0.0000,0.0000,0.0000
501,553,0.0000,0.0000,0.0000
502,554,3.0000,0.0000,100.0000
503,555,0.0000,0.0000,0.0000
504,556,0.0000,0.0000,0.0000
505,557,0.0000,0.0000,0.0000
506,558,0.0000,0.0000,0.0000
507,559,1570.4060,1417.2845,9.7504
508,560,1641.7440,1511.6635,7.9233
509,561,0.0000,0.0000,0.0000
510,562,0.0000,0.0000,0.0000
511,563,0.0000,0.0000,0.0000
512,564,1349.3028,1252.7846,7.1532
513,565,1367.6337,1248.2594,8.7285
514,566,1491.2512,1355.9799,9.0710
515,567,1505.2345,1363.5597,9.4121
516,568,0.0000,0.0000,0.0000
517,569,0.0000,0.0000,0.0000
518,570,0.0000,0.0000,0.0000
519,571,0.0000,0.0000,0.0000
520,572,0.0000,0.0000,0.0000
521,573,0.0000,0.0000,0.0000
522,574,0.0000,0.0000,0.0000
523,575,1418.9647,1294.1028,8.7995
524,576,0.0000,0.0000,0.0000
525,577,0.0000,0.0000,0.0000
526,578,0.0000,0.0000,0.0000
527,579,1814.5179,1604.6517,11.5659
528,580,0.0000,0.0000,0.0000
529,581,1304.3266,1185.0889,9.1417
530,582,0.0000,0.0000,0.0000
531,583,0.0000,0.0000,0.0000
532,584,1497.3679,1372.9263,8.3107
533,585,0.0000,0.0000,0.0000
534,586,1481.9845,1353.2404,8.6873
535,587,1606.8123,1510.1618,6.0150
536,588,0.0000,0.0000,0.0000
537,589,1648.1012,1536.1537,6.7925
538,590,1522.8679,1379.9545,9.3845
539,591,0.0000,0.0000,0.0000
540,592,1492.6512,1355.1730,9.2103
541,593,0.0000,0.0000,0.0000
542,594,0.0000,0.0000,0.0000
543,595,0.0000,0.0000,0.0000
544,596,0.0000,0.0000,0.0000
545,597,0.0000,0.0000,0.0000
546,598,0.0000,0.0000,0.0000
547,599,0.0000,0.0000,0.0000
548,600,1791.7845,1704.9358,4.8471
549,601,1321.9552,1235.7083,6.5242
550,602,0.0000,0.0000,0.0000
551,604,1325.4933,1232.2834,7.0321
552,605,0.0000,0.0000,0.0000
553,606,1316.1266,1220.2997,7.2810
554,607,1311.3599,1218.8065,7.0578
555,608,1912.3679,1705.1565,10.8353
556,609,1461.8361,1367.9715,6.4210
557,610,0.0000,0.0000,0.0000
558,611,1477.4512,1357.2645,8.1347
559,612,0.0000,0.0000,0.0000
560,613,1318.3623,1220.3275,7.4361
561,614,0.0000,0.0000,0.0000
562,615,0.0000,0.0000,0.0000
563,616,1317.3290,1218.2343,7.5224
564,617,1277.2766,1166.5465,8.6692
565,618,1265.2552,1151.8604,8.9622
566,619,1223.7361,1113.9717,8.9696
567,620,0.0000,0.0000,0.0000
568,621,0.0000,0.0000,0.0000
569,622,1414.5742,1313.1040,7.1732
570,624,1280.6988,1173.2797,8.3875
571,625,0.0000,0.0000,0.0000
572,626,1652.0440,1559.3221,5.6126
573,627,1372.0798,1306.4068,4.7864
574,628,1292.4905,1177.6025,8.8889
575,631,1322.7623,1225.1717,7.3778
576,632,0.0000,0.0000,0.0000
577,633,1798.3345,1596.6284,11.2163
578,634,0.0000,0.0000,0.0000
579,635,0.0000,0.0000,0.0000
580,636,1563.4345,1453.4036,7.0378
581,637,1561.1012,1406.2409,9.9199
582,638,0.0000,0.0000,0.0000
583,639,0.0000,0.0000,0.0000
584,640,0.0000,0.0000,0.0000
585,641,0.0000,0.0000,0.0000
586,642,0.0000,0.0000,0.0000
587,643,1426.2813,1283.8203,9.9883
588,644,1650.6107,1525.2996,7.5918
589,645,1293.6456,1198.1193,7.3843
590,646,0.0000,0.0000,0.0000
591,647,1617.0369,1512.3891,6.4716
592,648,0.0000,0.0000,0.0000
593,649,0.0000,0.0000,0.0000
594,650,1260.3385,1160.0966,7.9536
595,651,0.0000,0.0000,0.0000
596,652,0.0000,0.0000,0.0000
597,653,0.0000,0.0000,0.0000
598,654,0.0000,0.0000,0.0000
599,655,0.0000,0.0000,0.0000
600,656,1467.5242,1357.3991,7.5041
601,657,1281.1385,1182.5573,7.6948
602,658,1326.4028,1234.2034,6.9511
603,659,1695.6512,1582.1632,6.6929
604,661,0.0000,0.0000,0.0000
605,662,0.0000,0.0000,0.0000
606,663,1672.3179,1532.1513,8.3816
607,664,1382.3718,1295.6634,6.2724
608,665,1764.9440,1610.8488,8.7309
609,666,0.0000,0.0000,0.0000
610,667,1688.5345,1565.7395,7.2723
611,668,1341.5504,1211.5371,9.6913
612,669,0.0000,0.0000,0.0000
613,670,1343.0361,1223.0757,8.9320
614,672,0.0000,0.0000,0.0000
615,673,1463.9742,1344.8437,8.1375
616,674,1367.2528,1261.2423,7.7535
617,675,1409.7433,1333.4736,5.4102
618,676,0.0000,0.0000,0.0000
619,677,1438.7798,1338.9012,6.9419
620,678,0.0000,0.0000,0.0000
621,679,0.0000,0.0000,0.0000
622,681,1364.4361,1266.2437,7.1966
623,682,1492.9369,1348.1710,9.6967
624,683,0.0000,0.0000,0.0000
625,684,1326.5433,1216.9125,8.2644
626,686,1435.7845,1322.7167,7.8750
627,687,1341.1361,1243.3923,7.2881
628,688,0.0000,0.0000,0.0000
629,689,0.0000,0.0000,0.0000
630,690,0.0000,0.0000,0.0000
631,691,1604.2702,1484.6444,7.4567
632,692,0.0000,0.0000,0.0000
633,693,0.0000,0.0000,0.0000
634,694,1187.5052,1084.6823,8.6587
635,695,0.0000,0.0000,0.0000
636,696,1561.7512,1444.3101,7.5198
637,697,1717.5512,1562.8700,9.0059
638,698,0.0000,0.0000,0.0000
639,699,0.0000,0.0000,0.0000
640,700,1358.3718,1281.4515,5.6627
641,701,0.0000,0.0000,0.0000
642,703,0.0000,0.0000,0.0000
643,704,1667.5512,1537.3307,7.8091
644,705,1378.2313,1258.3091,8.7012
645,706,1422.6075,1324.8006,6.8752
646,707,1422.5313,1282.2245,9.8632
647,708,0.0000,0.0000,0.0000
648,709,0.0000,0.0000,0.0000
649,710,1630.2028,1528.0571,6.2658
650,711,0.0000,0.0000,0.0000
651,712,0.0000,0.0000,0.0000
652,713,0.0000,0.0000,0.0000
653,714,1529.7012,1391.0625,9.0631
654,715,1402.0242,1317.9945,5.9935
655,716,0.0000,0.0000,0.0000
656,717,1494.7560,1350.5710,9.6461
657,718,0.0000,0.0000,0.0000
658,719,1552.5345,1395.9660,10.0847
659,720,0.0000,0.0000,0.0000
660,721,0.0000,0.0000,0.0000
661,722,1752.7012,1590.0053,9.2826
662,723,1439.4075,1333.2137,7.3776
663,724,0.0000,0.0000,0.0000
664,725,1375.2575,1313.7192,4.4747
665,726,0.0000,0.0000,0.0000
666,727,0.0000,0.0000,0.0000
667,728,0.0000,0.0000,0.0000
668,729,0.0000,0.0000,0.0000
669,730,1572.8679,1438.1828,8.5630
670,731,0.0000,0.0000,0.0000
671,732,0.0000,0.0000,0.0000
672,733,1588.2679,1434.9607,9.6525
673,734,0.0000,0.0000,0.0000
674,735,0.0000,0.0000,0.0000
675,736,0.0000,0.0000,0.0000
676,737,2171.2429,1962.0585,9.6343
677,738,0.0000,0.0000,0.0000
678,739,1692.6845,1528.8928,9.6764
679,741,1692.2012,1604.8352,5.1629
680,742,1514.2988,1363.8492,9.9353
681,743,1374.4409,1304.8731,5.0615
682,744,1514.4575,1365.9108,9.8086
683,745,0.0000,0.0000,0.0000
684,746,1485.6575,1389.9939,6.4391
685,748,1423.1742,1341.5496,5.7354
686,749,1470.2575,1360.0371,7.4967
687,750,1484.0075,1416.3227,4.5610
688,751,0.0000,0.0000,0.0000
689,752,0.0000,0.0000,0.0000
690,753,0.0000,0.0000,0.0000
691,754,0.0000,0.0000,0.0000
692,755,0.0000,0.0000,0.0000
693,756,1730.7179,1587.5295,8.2734
694,758,0.0000,0.0000,0.0000
695,759,0.0000,0.0000,0.0000
696,760,1462.5409,1350.3158,7.6733
697,761,1798.4845,1590.9235,11.5409
698,762,2200.5429,2084.8892,5.2557
699,763,1756.6345,1596.7027,9.1044
700,764,1694.1274,1521.8972,10.1663
701,765,1887.5512,1781.7776,5.6037
702,766,0.0000,0.0000,0.0000
703,767,0.0000,0.0000,0.0000
704,768,0.0000,0.0000,0.0000
705,769,1525.8742,1405.7440,7.8729
706,770,0.0000,0.0000,0.0000
707,771,1470.6821,1334.3085,9.2728
